Temp,A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
36.0,865.22943,667.1687,1449.12122,539.47705,986.3689,1268.8147,580.76422,746.69861,454.30252,127.77154,85.13007,67.49626,2624.94727,665.3515,197.54692,128.66792,136.84315,218.42274
36.0,864.40778,667.1687,1448.16907,538.55957,986.3689,1270.20825,580.76422,746.69861,454.7193,127.77154,85.13007,67.49626,2624.94727,682.8067,196.69908,128.66792,136.84315,218.42274
35.67,865.22943,667.1687,1448.16907,538.55957,987.09955,1270.90503,581.27142,747.1748,454.7193,127.77154,85.13007,67.49626,2627.17456,682.8067,196.69908,128.66792,136.84315,218.42274
35.67,864.40778,667.1687,1447.21692,538.55957,987.09955,1270.90503,581.27142,748.1272,454.30252,127.77154,85.13007,67.49626,2630.51562,665.3515,197.54692,129.49805,136.84315,218.42274
36.0,865.22943,667.1687,1448.16907,538.55957,987.09955,1271.60181,581.27142,747.651,455.13608,127.77154,85.13007,68.44691,2627.17456,682.8067,197.54692,129.49805,136.84315,218.42274
36.0,865.22943,667.1687,1448.16907,538.55957,987.09955,1270.90503,581.27142,747.651,455.13608,127.77154,85.13007,67.49626,2627.17456,665.3515,196.69908,128.66792,136.84315,218.42274
36.0,864.40778,666.23035,1448.16907,538.55957,986.3689,1270.90503,581.27142,747.651,455.13608,127.77154,85.13007,68.44691,2629.40186,665.3515,196.69908,129.49805,136.84315,218.42274
35.67,864.40778,667.1687,1447.21692,538.55957,986.3689,1269.51147,581.27142,747.1748,454.7193,127.77154,85.13007,67.49626,2629.40186,665.3515,196.69908,128.66792,136.84315,218.42274
35.67,866.05109,667.1687,1448.16907,538.55957,987.09955,1270.90503,581.27142,747.651,455.13608,127.77154,85.13007,68.44691,2627.17456,665.3515,196.69908,128.66792,136.84315,218.42274
36.0,864.40778,667.1687,1447.21692,538.55957,986.3689,1270.90503,581.27142,747.651,454.7193,128.15408,85.13007,68.44691,2627.17456,682.8067,196.69908,128.66792,136.84315,218.42274
36.0,865.22943,667.1687,1446.26489,538.55957,987.09955,1270.90503,581.27142,747.651,454.7193,127.77154,85.13007,68.44691,2628.28809,665.3515,196.69908,129.49805,136.84315,218.42274
35.67,864.40778,667.1687,1447.21692,538.55957,987.09955,1270.90503,581.27142,747.651,455.13608,128.15408,85.13007,68.44691,2628.28809,665.3515,197.54692,128.66792,136.84315,218.42274
35.67,865.22943,667.1687,1447.21692,538.55957,987.09955,1270.90503,581.77863,747.651,454.7193,128.15408,85.13007,68.44691,2628.28809,682.8067,196.69908,128.66792,136.84315,218.42274
36.0,864.40778,666.23035,1447.21692,538.55957,986.3689,1269.51147,581.27142,747.651,454.30252,128.15408,85.13007,68.44691,2627.17456,666.3783,196.69908,129.49805,136.84315,218.42274
36.0,864.40778,667.1687,1445.31274,538.55957,987.09955,1270.90503,581.27142,747.651,455.13608,128.15408,85.13007,68.44691,2627.17456,683.8335,196.69908,128.66792,136.84315,218.42274
36.0,865.22943,666.23035,1447.21692,538.55957,986.3689,1270.90503,580.76422,747.651,454.7193,128.15408,85.13007,68.44691,2627.17456,665.3515,197.54692,129.49805,136.84315,218.42274
35.67,865.22943,666.23035,1447.21692,538.55957,986.3689,1270.90503,581.27142,747.1748,454.7193,128.15408,85.13007,67.49626,2627.17456,682.8067,196.69908,129.49805,136.84315,218.42274
35.67,865.22943,667.1687,1446.26489,538.55957,986.3689,1270.90503,581.27142,747.651,455.13608,128.15408,85.13007,67.49626,2627.17456,666.3783,197.54692,129.49805,136.84315,218.42274
36.0,864.40778,666.23035,1446.26489,538.55957,986.3689,1270.20825,581.27142,747.651,454.7193,127.77154,85.13007,68.44691,2626.06079,682.8067,196.69908,128.66792,136.84315,218.42274
36.0,865.22943,666.23035,1446.26489,538.55957,986.3689,1270.90503,581.27142,747.651,454.7193,127.77154,85.13007,68.44691,2627.17456,685.88708,196.69908,129.49805,136.84315,218.42274
