Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
32.33,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,316.24731,97.50169,65.57914,117.0369,308.15317
31.67,1193.07983,401.6149,738.84235,338.54938,447.88455,520.48578,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,328.56866,97.50169,65.57914,116.13662,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,325.48831,96.65385,65.57914,116.13662,308.15317
32.0,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1027.92798,326.51511,96.65385,65.57914,117.0369,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.1539,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1027.92798,325.48831,96.65385,65.57914,117.0369,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,326.51511,96.65385,65.57914,117.0369,308.15317
32.0,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,327.54187,96.65385,65.57914,116.13662,308.15317
31.67,1193.07983,402.55325,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,316.24731,97.50169,65.57914,117.0369,308.15317
32.33,1193.07983,401.6149,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,315.22055,97.50169,65.57914,117.0369,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1027.92798,316.24731,97.50169,65.57914,116.13662,308.15317
32.33,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,316.24731,96.65385,65.57914,117.0369,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,315.22055,96.65385,65.57914,116.13662,308.15317
32.0,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,315.22055,96.65385,65.57914,117.0369,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,315.22055,96.65385,65.57914,117.0369,308.15317
32.67,1193.90161,401.6149,739.79449,339.46686,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,325.48831,96.65385,65.57914,116.13662,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.1539,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1025.70056,326.51511,96.65385,65.57914,116.13662,308.15317
32.33,1193.07983,401.6149,738.84235,338.54938,447.1539,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1027.92798,326.51511,96.65385,65.57914,116.13662,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.1539,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,315.22055,97.50169,65.57914,117.0369,308.15317
32.0,1193.07983,402.55325,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1027.92798,326.51511,96.65385,65.57914,117.0369,308.15317
32.0,1193.90161,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,315.22055,96.65385,65.57914,117.0369,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,316.24731,96.65385,65.57914,116.13662,308.15317
32.0,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,325.48831,96.65385,65.57914,117.0369,308.15317
31.67,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,315.22055,96.65385,65.57914,116.13662,308.15317
32.0,1193.07983,401.6149,738.84235,339.46686,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,325.48831,96.65385,65.57914,116.13662,308.15317
32.33,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,316.24731,96.65385,65.57914,117.0369,309.33383
31.67,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.87051,193.39116,65.03342,109.36417,70.34822,1026.81433,316.24731,97.50169,65.57914,117.0369,308.15317
32.0,1193.07983,401.6149,738.84235,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1027.92798,316.24731,97.50169,65.57914,116.13662,308.15317
32.0,1193.90161,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,325.48831,97.50169,65.57914,116.13662,308.15317
32.0,1193.07983,401.6149,739.79449,338.54938,447.88455,521.18256,261.2171,312.39432,193.39116,65.03342,109.36417,70.34822,1026.81433,326.51511,97.50169,65.57914,116.13662,309.33383
